Update README.md,2019-12-21,Merged,493,3,3,,0
Fix NaN error rate bug in RNNs.,2020-01-03,Closed,492,2,2,,1
Correct Typo mistakes,2019-10-09,Merged,462,2,2,,0
Fixed link to likely util,2019-10-07,Merged,459,1,1,,0
Add an example,2019-10-01,Merged,456,53,0,,1
Fix wrong log callback type,2019-10-01,Merged,450,15,6,,2
Fixes SVG generation,2019-10-01,Merged,449,9,9,,1
Output iterations and error as numbers in log function.,2019-09-16,Closed,447,6,5,,5
fix broken link in readme,2019-09-08,Merged,444,1,1,,0
fix: Remove duplicated declaration,2019-09-07,Merged,443,0,4,,1
fix: Typo correction in CONTRIBUTING.md,2019-09-07,Merged,442,1,1,,0
Update README.md,2019-08-14,Merged,433,2,1,,0
corrected a typo in readme.md,2019-08-07,Merged,428,1,1,,0
Fix rnn time step serialization/deserialization,2019-09-06,Closed,422,64,57,js ,9
"commonjs modules, for nodejs compatibility",2019-07-11,Merged,415,"22,227","18,596",,36
run examples in nodejs without running a build,2019-07-10,Closed,413,"19,336","13,564",js map json ,20
resolves svg issue 384,2019-08-08,Merged,402,"16,789","16,763",map ,11
